id,prediction,loss
79435,2408,1869
79437,2878,1727
79439,3141,4879
79440,1929,1905
79441,1342,1969
79446,1013,814.5
79450,3618,3740
79452,2597,3475
79455,1554,696.8
79457,3618,3674
79458,4574,5196
79473,1583,1371
79475,1262,1451
79477,5913,7012
79484,8491,9509
79494,1262,1767
79496,2751,4204
79499,2120,1587
79502,3730,2010
79504,2037,2025
79505,1697,2107
79508,3910,7046
79510,4574,4683
79518,1262,1814
79520,1553,1039
79522,1156,567
79527,9729,9068
79530,5153,4300
79532,1393,902.3
79533,2701,4861
79537,804.2,2201
79542,2766,2659
79544,1697,1493
79555,4369,1665
79557,1156,850
79561,2701,1015
79562,2037,779.9
79566,1393,998
79567,1400,563.7
79568,1114,417.9
79582,1342,1911
79584,753.4,637.1
79585,5739,1.088e+04
79588,3273,1866
79589,1441,1352
79590,1613,1347
79592,2187,1622
79594,2266,2113
79596,2814,859.2
79611,1163,1034
79614,2947,2972
79616,3082,2727
79620,1526,1841
79621,2597,3694
79633,5913,80
79634,1174,197.1
79635,2947,2981
79641,1079,635.9
79643,1613,1389
79650,1262,1315
79653,3206,2896
79657,1890,2971
79658,4048,7939
79661,1.024e+04,1.045e+04
79666,2014,1438
79667,3082,6354
79671,1691,1931
79680,8491,1.277e+04
79683,3044,3944
79687,3273,2280
79688,1526,1105
79692,4184,180
79694,5319,3463
79695,1040,613.3
79699,970.6,664.5
79700,1013,1153
79707,5319,1.09e+04
79712,1691,2227
79714,1040,979.9
79718,2408,2338
79720,2562,2371
79721,2672,2507
79723,970.6,2439
79727,3273,4124
79730,1044,907.1
79733,1163,1516
79734,4826,3996
79735,1300,2200
79740,1441,1108
79743,1811,2128
79745,2522,2735
79751,1553,2307
79752,2266,2478
79756,2092,3784
79758,2431,5295
79767,1156,2186
79769,5153,3963
79770,1677,2991
79772,1851,6738
79773,1614,501.6
79774,1691,1147
79779,4702,5559
79780,2037,2081
79784,1163,1093
79786,1441,1288
79787,7711,5147
79788,1526,1113
79790,1691,1124
79792,4574,3431
79798,3946,4126
79799,1691,2694
79804,2037,832.8
79806,1526,1306
79812,1114,2092
79817,1339,649.9
79820,2751,2871
79821,1614,587.9
79825,2399,2786
79826,1441,1643
79828,655.8,712
79830,1677,2773
79832,1262,1544
79835,4184,2908
79837,2120,1439
79842,1068,1259
79843,1441,1891
79844,1049,690.7
79846,1473,1742
79848,1262,1418
79852,3715,3423
79853,804.2,689.6
79856,4702,1978
79858,2431,3337
79861,1929,3015
79863,1929,1727
79867,3370,985.5
79869,1114,1971
79870,2766,2951
79875,4085,2778
79877,1613,1152
79878,1163,3584
79880,4702,4822
79883,1441,1429
79886,6255,5685
79887,2120,1957
79890,1156,735
79891,1313,1466
79896,970.6,992.9
79897,3467,2084
79900,1220,2867
79908,2597,1490
79910,2032,939
79912,3206,3567
79914,2431,2165
79915,6684,8431
79918,4826,6221
79919,1811,4289
79922,777.2,1232
79924,832.3,891.3
79927,1013,988.9
79930,3044,3593
79937,1114,901.6
79938,4991,4953
79944,1904,1146
79946,1400,973.8
79962,1339,2297
79965,804.2,2302
79966,3632,3857
79969,2597,2459
79971,1865,2130
79973,1163,551.9
79974,4085,3014
79979,2751,2375
79980,1553,1120
79981,2266,1775
79988,2597,5620
79991,2120,1970
79995,832.3,1363
79999,2431,3894
80001,2399,1501
80004,5386,5917
80008,5153,3715
80011,1262,1777
80012,8058,6108
80019,2562,1766
80020,1220,1089
80021,2619,3417
80025,1754,1368
80027,1614,1053
80028,2266,2692
80029,970.6,965.7
80034,1156,1300
80035,2619,3634
80037,1811,2787
80038,2092,2120
80040,2120,1932
80042,1526,1483
80045,1768,1596
80052,1450,950
80054,1163,1338
80060,7711,3928
80065,7711,1.037e+04
80070,1613,858.1
80076,5386,7990
80079,1754,1402
80080,3632,2743
80084,1079,1294
80088,2751,3701
80091,2431,769.3
80092,1220,1244
80095,2701,1598
80099,2206,3857
80100,3141,1731
80104,1114,1258
80108,1851,1134
80114,5368,8203
80115,6475,1925
80118,3467,4690
80119,1677,2728
80122,1731,2045
80123,2115,2049
80128,2562,5422
80129,3044,2386
80131,4048,3726
80134,1068,1207
80135,1638,691.2
80140,3467,2931
80141,2814,3350
80143,1614,1195
80152,1163,1954
80153,1697,1394
80156,2597,5532
80164,1553,1337
80168,7163,7017
80169,1814,1003
80171,1677,1093
80172,2766,2202
80175,2878,991.9
80177,3467,2470
80178,2399,2426
80179,4048,4530
80182,1526,1355
80183,2193,3503
80185,2092,2082
80188,2562,4276
80190,1013,5030
80191,1811,1453
80192,5319,434.7
80194,2597,2035
80205,2399,1538
80209,4582,1.03e+04
80216,5828,9694
80219,1309,1588
80223,2562,4949
80224,2878,1408
80225,1553,941.5
80227,1114,738.2
80232,3875,6684
80236,1339,1889
80237,9729,8815
80238,1890,2860
80239,1114,1782
80241,2206,2185
80243,1313,1488
80249,1697,736.4
80255,6255,6814
80257,4211,5962
80260,2597,2129
80264,1013,2130
80265,1553,1886
80268,937.8,1088
80275,3715,1304
80290,3618,5823
80291,3370,6506
80292,3467,2644
80294,4048,4049
80298,1368,595
80301,1114,764.1
80307,2037,1794
80312,1.108e+04,1.479e+04
80314,1220,2554
80317,1342,920.2
80325,850.4,727.4
80326,1754,993
80327,3141,3275
80331,3715,6435
80332,1865,2480
80338,6255,4855
80340,5616,4819
80348,1067,1236
80349,3582,4718
80357,2701,2134
80360,1768,1103
80365,6255,2596
80366,3206,5720
80369,2206,4423
80372,1156,864.3
80376,5386,8599
80377,1667,1694
80379,1068,1200
80380,1163,499
80382,5913,7350
80383,1667,2133
80387,937.8,1106
80390,7711,1.252e+04
80392,3273,2260
80393,1677,2472
80396,2562,4858
80401,1969,5501
80403,7516,8784
80404,7711,7016
80405,1677,499.2
80406,1163,1337
80412,1441,583.7
80413,6897,3443
80414,1667,1658
80415,1754,987.4
80418,9485,1.306e+04
80420,3868,2015
80421,1613,900.4
80426,2399,2282
80436,3057,3340
80438,2814,1407
80441,1811,1483
80443,5913,9092
80447,1811,2162
80453,1013,959.1
80460,1610,2230
80464,937.8,596.3
80466,2701,2831
80468,3467,2605
80475,9729,5356
80477,2431,2554
80483,2597,2195
80487,5616,7471
80489,2408,2617
80496,1731,1521
80497,3715,6450
80498,1731,3035
80506,970.6,326.4
80509,1368,983.9
80511,2006,1110
80514,1677,2181
80516,1851,1720
80518,2006,2220
80519,2206,3559
80520,1851,1763
80523,887.9,1384
80528,1174,2443
80529,2947,2845
80533,8491,1.269e+04
80534,6027,8103
80535,2006,773.1
80536,3273,1734
80540,2266,1767
80542,1049,1299
80546,1840,777.4
80548,1586,3238
80555,1754,1606
80563,644.1,396.6
80564,2408,1407
80566,644.1,420.5
80570,1174,890.4
80574,4369,7483
80575,2193,1129
80578,937.8,1233
80579,1309,729
80584,911.2,191.8
80590,970.6,1339
80598,4445,4225
80599,1814,1150
80601,4702,6090
80604,3467,4078
80607,1851,2009
80609,1697,4475
80610,2408,1652
80611,753.4,768.8
80615,1969,1765
80619,3632,2847
80621,1220,761.7
80622,4582,3355
80623,1101,1276
80624,644.1,1102
80625,3467,925
80628,7163,8790
80636,1.024e+04,9255
80643,2814,4035
80645,1262,5256
80647,2814,2338
80650,1114,2671
80655,5828,2818
80657,2661,1165
80658,1811,3877
80659,1049,1611
80663,2890,1762
80668,2120,3406
80671,8189,6942
80680,798.5,552
80682,1677,1850
80684,1339,1015
80686,1262,4462
80687,6684,9333
80690,5616,8282
80693,3082,1273
80698,5319,1.46e+04
80706,1309,636.4
80707,2266,1760
80714,1764,1776
80715,804.2,1013
80716,2193,1492
80717,7087,6846
80718,8491,5510
80721,1553,2631
80725,6897,4669
80737,3467,7192
80739,1079,1845
80743,2120,1692
80745,1586,1453
80750,2947,2209
80752,1441,2159
80754,2006,1822
80767,1553,1014
80771,1044,607.7
80772,1163,1027
80777,4844,8061
80782,1313,835.9
80788,6897,8100
80791,1309,5808
80795,1811,2108
80796,1262,1207
80797,2672,3184
80802,2193,4117
80812,1.981e+04,1.682e+04
80813,911.2,776.5
80822,5616,5370
80827,2242,2546
80828,2562,2271
80837,2006,813
80838,7711,9997
80840,2120,1372
80841,2092,1391
80842,1163,2001
80843,2006,3247
80845,2006,2293
80846,1114,1160
80847,1677,895.6
80849,911.2,717.7
80850,1613,1611
80851,1811,2976
80854,1393,1689
80859,1638,451.2
80861,1969,1530
80862,866.6,342.3
80866,3044,2785
80867,4445,4321
80868,1691,1605
80870,2597,2339
80872,1.834e+04,1.86e+04
80874,1040,967.4
80877,1.2e+04,7576
80878,1811,1089
80887,1342,460.4
80893,4048,9682
80894,4702,2504
80898,1553,1324
80899,7711,4808
80901,2242,1473
80904,8491,4506
80906,7222,6128
80907,2562,2358
80909,2284,3194
80910,5517,8320
80911,1553,747.5
80917,1526,1244
80920,2399,2011
80921,1441,1027
80926,937.8,1019
80928,1526,1368
80929,2701,1.273e+04
80937,1114,1103
80940,1.311e+04,1.168e+04
80947,1610,2400
80952,2092,2060
80953,4582,4566
80955,5913,6971
80956,1363,2015
80958,1262,9156
80962,1904,703.7
80966,1754,1377
80970,1220,5117
80972,5368,4257
80976,3370,3582
80978,3467,1838
80986,1774,1536
80990,1044,1941
80991,712.1,558.7
80993,2193,2707
80994,1262,2745
80995,1450,1102
80996,3370,2111
80997,2266,1385
81004,1174,1241
81015,1691,1281
81016,1553,1042
81020,6255,6684
81021,1610,1151
81023,1013,1016
81025,1450,1304
81026,1526,2806
81033,1220,2981
81035,1313,3306
81036,1904,1569
81037,798.5,929.3
81040,1526,1511
81043,3044,4963
81045,1929,1190
81047,2701,2768
81048,2814,9576
81049,804.2,884.1
81050,3082,4265
81052,2597,1168
81054,850.4,604
81055,2814,2510
81056,1526,1112
81058,4470,5273
81060,1262,906.4
81063,2281,4859
81066,1313,1330
81068,4085,5796
81072,5913,6949
81073,6255,4796
81075,1697,1755
81079,4835,3845
81082,6255,8738
81083,777.2,630
81084,3082,1067
81088,1441,915.6
81089,1114,1888
81091,1526,738.8
81094,5386,9120
81099,1441,5060
81104,1040,1062
81108,1662,1801
81109,2399,2646
81112,2006,3174
81118,2399,123.1
81124,2032,5444
81127,2092,2830
81132,911.2,476.3
81136,3082,2737
81137,4582,1251
81139,3665,2319
81144,7087,4445
81150,1068,670.1
81154,2890,2337
81155,1450,2917
81160,2562,3650
81161,1339,1015
81162,1553,3221
81163,898.7,863.5
81168,2314,2680
81171,2266,3542
81172,6255,1.261e+04
81179,4048,2029
81181,1553,756.1
81182,4702,3098
81183,7163,5655
81185,6255,2012
81187,2120,2342
81188,753.4,414.7
81191,1450,604.4
81194,4369,2543
81196,3206,3669
81199,1554,3530
81202,1220,1403
81206,2115,2196
81207,5319,4657
81209,2037,1442
81212,2266,4483
81216,2562,3104
81222,832.3,745.5
81223,1614,1513
81226,1697,1445
81229,1811,1011
81238,1613,1681
81248,1220,577.9
81249,2206,5290
81250,1013,721.9
81260,712.1,1334
81261,1441,1608
81264,832.3,743.3
81266,937.8,2261
81268,3467,3420
81274,4369,3726
81276,970.6,739.1
81278,9227,5425
81289,8667,9818
81295,898.7,1788
81298,2801,7052
81300,1163,2157
81301,1174,1523
81304,1114,773.8
81305,1731,2233
81307,1393,957.2
81308,1220,896.4
81309,1262,859.5
81310,1691,2465
81312,1814,2303
81316,2242,2661
81317,1814,1298
81318,8667,1.006e+04
81320,3467,3604
81321,3370,2209
81325,2751,2128
81329,970.6,1195
81330,753.4,849.1
81331,2399,6402
81334,5913,5790
81335,1691,2731
81337,1.072e+04,6895
81342,1262,2115
81343,7087,5412
81344,1553,808.9
81346,1262,507.7
81347,1262,1060
81348,1583,1491
81351,1040,682.7
81352,1526,1604
81356,1553,2592
81359,2801,1693
81365,2878,3025
81376,1613,1629
81380,3632,4907
81381,4085,3081
81386,1851,1336
81390,1441,1764
81402,1614,3526
81407,1754,609.5
81413,3370,1304
81414,1013,639.5
81417,1.302e+04,1.655e+04
81418,6255,6708
81419,1667,3090
81427,2814,3457
81428,1450,508.9
81429,1368,1394
81437,1614,720.9
81441,1220,1330
81444,1163,790
81450,1904,2370
81452,753.4,1145
81456,1890,3261
81457,2766,2217
81459,4702,3061
81460,1610,2343
81468,3370,3731
81474,3632,4236
81475,2266,2001
81477,2947,3089
81480,1754,1793
81488,2408,1716
81490,1450,2775
81493,2751,3002
81494,3582,3555
81498,3044,3008
81499,753.4,792
81501,4369,2633
81503,2399,738.8
81506,1851,696.6
81507,911.2,560.4
81508,1114,832.2
81509,4211,6759
81519,1613,2158
81527,5517,3446
81528,5386,6010
81534,3206,1224
81539,3082,1507
81543,1368,514.1
81546,1441,2302
81547,5913,6013
81550,1220,2688
81554,2206,786.8
81562,1079,987.6
81563,1313,687.9
81564,1814,1501
81565,787.5,665.3
81566,3467,4136
81567,1638,794.6
81570,1013,3374
81571,3370,3248
81578,1662,1581
81579,3467,1226
81580,5828,8367
81584,1040,532.4
81588,3044,4744
81590,3044,2917
81591,2431,1298
81592,1300,1607
81594,1441,824
81595,1450,2708
81597,3618,1156
81602,1638,719.7
81603,3467,2311
81606,1013,1222
81609,3582,4344
81612,3467,1721
81613,1450,1627
81614,2206,2767
81618,3467,2186
81619,5913,3137
81622,1774,4660
81625,5913,3011
81627,3206,831.6
81628,2037,2494
81629,3141,2245
81633,1904,846.3
81635,3715,3437
81641,1450,1383
81644,1610,1530
81649,8491,8632
81651,1049,571.5
81652,2242,1332
81655,2597,2339
81657,1553,1225
81661,6255,4708
81663,2672,5348
81665,1840,2826
81667,1300,585.8
81668,5386,1.254e+04
81669,1.399e+04,1.328e+04
81671,2431,3325
81672,2120,1565
81674,4826,6048
81675,2597,3108
81683,1305,753.8
81684,1860,2582
81687,2408,1712
81690,1450,1562
81691,5319,9653
81697,2206,2293
81705,3141,1244
81707,4369,8963
81709,4211,4210
81712,970.6,1190
81714,1904,753.6
81716,1342,4270
81724,1731,3098
81725,6475,3075
81727,4835,5459
81729,3206,2249
81732,1156,1222
81734,1079,2915
81738,2120,986.6
81742,6897,6927
81751,2597,6780
81754,4085,2038
81762,2490,1686
81763,4582,4764
81765,1929,5720
81774,5616,6197
81782,2006,2513
81786,1526,2000
81788,1342,1416
81791,3323,5674
81792,911.2,453.1
81796,1163,939.8
81799,4048,2344
81800,1614,1593
81806,2814,1.144e+04
81807,911.2,1314
81811,576.9,567.8
81815,1114,312.3
81816,1583,973.9
81825,2431,1404
81826,4211,3100
81830,1114,1925
81833,7222,7781
81835,1610,1862
81836,1450,794.2
81842,4826,6359
81843,4048,1850
81851,9227,7857
81852,1555,1426
81853,4184,1725
81854,3273,2865
81858,911.2,2259
81861,1044,1618
81866,4574,2236
81871,3715,2116
81872,3141,3863
81873,2878,4619
81874,4048,1.001e+04
81877,6684,5736
81879,2206,2535
81880,4211,2392
81881,911.2,812.6
81883,1638,2289
81884,2032,2767
81885,4048,3141
81889,4332,5768
81891,3370,6919
81893,2814,2232
81894,1814,1302
81899,1114,1088
81901,2562,7405
81905,1040,691.5
81906,1811,2696
81908,2266,1596
81914,2597,3530
81919,1441,1254
81924,2037,799.6
81926,1811,2571
81927,3730,2645
81934,4048,2829
81935,2032,2159
81936,1188,1393
81939,1.019e+04,1.205e+04
81941,2120,1419
81943,2431,2425
81944,1441,937
81946,1262,1123
81948,1079,3155
81949,3946,5029
81950,1040,1058
81951,4184,4687
81952,1339,2551
81960,1457,2224
81962,1163,1071
81972,4184,1523
81974,1553,2577
81977,2206,5087
81978,1393,800.2
81980,3730,3141
81982,873.4,681.8
81984,2814,2203
81998,2597,2270
82000,1553,5967
82005,2672,2577
82006,1044,1094
82009,1040,731.3
82011,1662,881.6
82012,1342,644.9
82018,4085,2747
82020,2206,1408
82021,3730,6810
82022,5386,5889
82023,804.2,518.5
82025,3141,3564
82026,2292,860.7
82031,1191,749.9
82034,1163,1962
82039,1904,2907
82042,2037,3744
82043,2266,2090
82044,1450,1370
82045,970.6,322.9
82049,1662,3394
82051,1220,3970
82052,2266,3759
82053,1677,1623
82055,866.6,1167
82058,1.452e+04,1.027e+04
82064,3402,3925
82066,1851,2710
82068,1811,1233
82070,1313,1412
82079,1156,997
82081,1754,1739
82085,2562,3316
82087,1526,1143
82089,1555,1648
82091,3273,4095
82095,2092,1792
82096,1.083e+04,1.827e+04
82102,3370,3902
82105,2014,1700
82108,1441,1391
82114,1.072e+04,5412
82120,1013,1946
82121,1969,3491
82130,5913,1.384e+04
82136,1860,1354
82140,1342,962.7
82142,2314,3142
82146,2120,1893
82148,1441,2271
82149,1013,577
82150,2947,6216
82151,804.2,954.3
82156,1526,522.8
82158,2399,4657
82159,4048,5425
82160,2801,2923
82161,1220,1284
82163,1339,509.8
82166,4702,4826
82168,1865,2194
82170,5153,4714
82173,1457,2203
82175,1040,1093
82177,1342,1250
82179,3141,1833
82183,3946,5702
82185,1.024e+04,1.247e+04
82189,3273,2525
82193,3141,4591
82194,1851,939.4
82197,1851,1256
82199,2562,2490
82201,1262,2116
82204,3044,5034
82206,1013,2701
82207,2399,3433
82210,2014,2046
82216,3206,2441
82219,7516,9270
82221,1814,1111
82231,5828,6139
82232,3467,4128
82233,4369,5972
82234,1814,1610
82240,2597,3248
82241,2266,1792
82247,2878,879.5
82248,644.1,3122
82250,1662,2091
82252,2890,850.3
82258,2431,2236
82260,2115,4885
82266,2562,3943
82267,2766,1884
82268,970.6,548.8
82275,1553,1763
82280,3467,3356
82282,6255,8864
82284,2092,2529
82285,1067,1709
82286,2206,3335
82302,2014,1215
82304,1667,898.6
82306,937.8,920.8
82311,1441,3290
82314,3875,3445
82317,3082,3012
82318,8491,1.097e+04
82325,2751,1838
82326,1441,2191
82327,4582,6762
82329,1638,614.9
82330,3467,3323
82333,1300,960.1
82335,3875,6441
82341,1262,763.5
82343,898.7,592.6
82350,3141,3008
82354,4582,1203
82355,832.3,1348
82356,2399,2486
82360,2092,2435
82365,1342,575.6
82368,1114,1191
82369,1667,3401
82371,2801,1836
82373,1441,1046
82385,1163,1905
82388,1662,713.6
82389,1774,1981
82391,3141,2455
82393,3323,6036
82398,3141,7436
82402,1851,1270
82404,1191,1861
82411,2092,845.4
82413,1040,1213
82415,1851,1319
82422,2701,2262
82425,1013,719.9
82429,4574,5188
82431,2766,1014
82432,1457,738.7
82434,3370,2424
82435,2006,1270
82438,2431,1506
82441,1811,717.6
82447,1393,2748
82449,1774,617.8
82451,3715,1691
82454,2092,3122
82456,850.4,472.8
82459,1262,1942
82461,1691,1232
82463,3044,3825
82465,2814,1289
82467,7163,3289
82469,1811,1055
82470,1553,1184
82474,1044,883.7
82475,4582,9323
82481,1814,1444
82486,4085,5105
82490,2431,3185
82491,1450,2952
82500,1851,1092
82516,1697,3647
82518,1220,1036
82523,1.2e+04,1.103e+04
82524,1040,2758
82528,1904,465.6
82529,1156,1738
82534,5828,9398
82536,1040,832.4
82538,2281,1579
82540,1450,1002
82542,1555,1187
82546,3715,1.015e+04
82547,3467,1943
82548,2115,2370
82549,5319,6141
82552,1450,1685
82553,2408,1825
82557,1450,2620
82559,1040,776.4
82561,2092,2311
82570,3044,2298
82571,3715,4739
82575,1526,1837
82576,5153,3871
82577,3632,3291
82578,2284,1090
82581,1114,1333
82582,3467,4701
82583,1473,1800
82587,2006,1553
82589,798.5,838.2
82590,2431,3649
82594,4211,4633
82595,2092,1385
82597,2092,1919
82598,5386,4413
82608,2751,4136
82612,2399,2380
82614,1262,917.9
82623,1220,1063
82632,1667,1128
82633,3273,2658
82635,2661,1639
82637,2266,2985
82641,1526,1573
82644,5828,8051
82649,4048,5898
82650,850.4,1178
82655,3141,2476
82661,1114,521.8
82671,1811,4071
82672,832.3,590.7
82673,2766,2215
82678,2672,6163
82679,2242,997
82681,1613,1412
82685,4048,5678
82693,1368,1506
82694,970.6,1108
82695,5616,6303
82697,1774,1001
82699,1368,3398
82703,1969,1810
82705,2814,2664
82708,911.2,970.6
82713,4582,6659
82715,2037,3633
82720,3273,2269
82729,4048,4110
82731,1754,1172
82734,1814,1934
82738,706.1,757.4
82746,1450,1396
82748,1553,649.2
82749,2766,740.2
82750,6475,4586
82754,1262,1579
82762,1586,3138
82763,5913,9907
82764,1040,657.1
82765,1044,1509
82773,1450,608.5
82774,1114,551.1
82776,3044,1886
82777,2281,3841
82778,2120,1115
82779,1013,1874
82781,911.2,1283
82788,6897,5458
82789,1163,675.9
82792,1441,1453
82793,970.6,720.7
82795,1526,5511
82799,1691,616.6
82801,3467,6823
82803,1174,1490
82805,1457,1079
82810,4332,4394
82812,3875,4361
82818,3013,3138
82820,2006,2151
82821,1754,1087
82823,2120,1916
82832,4445,1.09e+04
82834,2115,1875
82838,3910,1201
82840,3730,2307
82846,1262,1230
82851,2597,4092
82852,3632,5329
82857,4048,4096
82858,1040,395.6
82859,1339,2069
82863,1313,1345
82864,3323,4610
82867,1262,1574
82871,1904,4283
82872,2399,1688
82878,3665,4476
82879,1662,3873
82880,1969,4113
82888,1441,3621
82889,2890,3628
82893,970.6,828.8
82895,3618,670.4
82899,1262,932.2
82900,2597,3936
82902,2092,1576
82903,1441,875.9
82911,1.024e+04,7505
82912,3632,5086
82917,1114,969.1
82918,1163,1288
82919,2597,1986
82923,1163,831.6
82927,4211,2140
82928,5383,6857
82931,1163,833.1
82932,1262,1049
82935,1553,943.5
82938,2766,683.9
82939,2037,973.6
82943,1220,572.6
82947,5368,7066
82949,2947,4998
82952,1501,2274
82953,7087,4858
82954,1.439e+04,1.269e+04
82956,1553,3274
82957,2037,1132
82958,6255,1.038e+04
82959,2801,6858
82961,2408,5175
82964,1163,865.8
82968,4844,3005
82980,3057,4285
82981,1300,825.3
82989,2120,1562
82993,1114,763.1
82996,2092,770
82997,1865,3540
82998,5828,5692
83001,8667,7071
83008,2014,1845
83010,5616,6991
83017,7087,6456
83021,2309,4455
83022,2672,2109
83023,3946,3743
83027,937.8,1759
83030,1262,864.3
83034,1450,2229
83036,1851,1463
83037,2597,3420
83044,2092,890.7
83046,1.439e+04,6301
83052,1.023e+04,9108
83055,1441,549.6
83057,5153,580
83058,1473,1519
83064,3875,5038
83065,1156,946
83070,2562,4634
83073,2701,3523
83075,1450,902.5
83076,804.2,616.1
83077,1697,705.9
83079,1163,1016
83083,1662,1049
83085,1553,1242
83086,937.8,852.7
83087,2037,5716
83090,2751,1831
83091,3402,2589
83093,2947,1821
83095,3082,2396
83096,1768,2247
83098,2242,1396
83102,3273,3471
83104,2399,2192
83106,3467,4223
83110,2314,7350
83113,1691,2022
83118,4574,5610
83119,2193,1873
83122,2266,792.9
83128,655.8,666
83134,2206,6722
83138,1342,1747
83140,1.2e+04,2.271e+04
83146,1262,1853
83151,1174,2090
83153,1013,1775
83155,1860,3147
83157,2751,4165
83158,3370,2690
83160,970.6,1475
83162,1049,603.1
83163,2597,3909
83164,2814,1648
83168,2314,2073
83170,2814,2096
83172,1811,1567
83178,1262,979.3
83179,2431,2472
83180,1526,4127
83183,3013,2876
83186,3715,2057
83187,1013,2586
83188,970.6,538.7
83189,2890,2070
83190,5048,1.018e+04
83196,2037,2833
83198,2120,1871
83200,6684,9039
83201,1163,794.3
83202,5913,1.156e+04
83203,1044,1274
83209,1220,1297
83210,1754,2019
83218,3323,2366
83219,2032,1528
83226,2701,2827
83229,1393,2307
83232,970.6,345.2
